,polymer,x_bar(ni),M(ni),std(ni),variance(ni),iqr(ni),R(ni),x_bar(nid),M(nid),std(nid),variance(nid),iqr(nid),R(nid)
2143,PE-LD,0.004664818,0.004228469,0.001637782,2.68E-06,0.001529024,0.027777269,-0.238148305,-0.269572953,0.231946651,0.053799249,0.285729952,1.648697095
2144,PE-LD,0.004558527,0.004124702,0.001624569,2.64E-06,0.001509186,0.027624672,-0.233169606,-0.264257856,0.234420627,0.05495303,0.289379315,1.6467517
2145,PE-LD,0.004529717,0.004092657,0.001630873,2.66E-06,0.001513764,0.027581945,-0.229786766,-0.260822507,0.236298959,0.055837198,0.292613744,1.658695939
2146,PE-LD,0.004503811,0.004064427,0.001635461,2.67E-06,0.001516816,0.027661295,-0.227026081,-0.257951883,0.237843724,0.056569637,0.295119236,1.66031989
2147,PE-LD,0.004477987,0.004037722,0.00163635,2.68E-06,0.001518342,0.027775743,-0.224839338,-0.255555555,0.238906409,0.057076272,0.296821832,1.661581152
2148,PE-LD,0.004448216,0.004007203,0.001635252,2.67E-06,0.00151529,0.027610938,-0.222943387,-0.253576909,0.23997481,0.057587909,0.298492777,1.666456882
2149,PE-LD,0.004421437,0.003979735,0.001634891,2.67E-06,0.001513764,0.027733016,-0.221780022,-0.25242177,0.241051104,0.058105635,0.300260242,1.666684054
2150,PE-LD,0.00360319,0.003131295,0.001694361,2.87E-06,0.001580907,0.029986877,-0.14779044,-0.17260841,0.287623681,0.082727382,0.381523462,1.790120539
2151,PE-LD,0.003698454,0.003218275,0.001709981,2.92E-06,0.001550388,0.029671,-0.15898216,-0.185525559,0.277405874,0.076954019,0.361606117,1.779488777
2152,PE-LD,0.003622854,0.003151132,0.001675037,2.81E-06,0.001558017,0.029512299,-0.15152073,-0.17714899,0.281490599,0.079236957,0.36938526,1.776996469
2153,PE-LD,0.003893046,0.003442593,0.001632878,2.67E-06,0.001499268,0.029596228,-0.190210098,-0.219512194,0.264561467,0.06999277,0.339026158,1.741304855
2154,PE-LD,0.003724283,0.003271684,0.001635316,2.67E-06,0.001504608,0.029522981,-0.17019605,-0.197400803,0.273304586,0.074695396,0.354115119,1.75350414
2155,PE-LD,0.004232486,0.003402918,0.002945463,8.68E-06,0.001704511,0.03721388,-0.173568999,-0.202813164,0.264687692,0.070059574,0.334692817,1.758631489
2156,PE-LD,0.003545875,0.003094671,0.001632914,2.67E-06,0.001501556,0.029405481,-0.142836575,-0.166782006,0.282865739,0.080013026,0.371083811,1.778747919
2157,PE-LD,0.003782336,0.003325093,0.001644234,2.70E-06,0.001513764,0.029455838,-0.178345219,-0.206644518,0.270986853,0.073433874,0.350495097,1.756027123
2158,PE-LD,0.003670845,0.003221327,0.001630913,2.66E-06,0.001501556,0.02948178,-0.160612284,-0.186653267,0.275199217,0.075734609,0.35753612,1.770900828
2159,PE-LD,0.003652422,0.003198437,0.001641532,2.69E-06,0.001513764,0.029403955,-0.15685049,-0.182490751,0.277717112,0.077126794,0.362074127,1.774469795
2160,PE-LD,0.004313359,0.003439541,0.003044547,9.27E-06,0.001774705,0.035954953,-0.174833234,-0.20462762,0.264497448,0.0699589,0.334819124,1.757500821
2161,PE-LD,0.003741213,0.003293048,0.001622118,2.63E-06,0.001487823,0.029390222,-0.173457787,-0.201040424,0.270795112,0.073329993,0.349545204,1.751212435
2162,PE-LD,0.003585343,0.003131295,0.001638127,2.68E-06,0.00150766,0.029524507,-0.148490095,-0.173006134,0.281390615,0.079180678,0.368473429,1.777092818
2163,PE-LD,0.003694014,0.003241165,0.001638691,2.69E-06,0.001510712,0.029468046,-0.163237122,-0.189453124,0.274999642,0.075624803,0.357104245,1.764330356
2164,PE-LD,0.003681395,0.003230483,0.00163842,2.68E-06,0.001512238,0.029449734,-0.15899902,-0.184705882,0.275450543,0.075873001,0.357966368,1.767564096
2165,PE-LD,0.003832393,0.003381554,0.001633182,2.67E-06,0.001500031,0.029518403,-0.17722291,-0.205083105,0.266887682,0.071229035,0.342788869,1.747931164
2166,PE-LD,0.003683048,0.003233535,0.001629058,2.65E-06,0.001498505,0.0292773,-0.159499925,-0.185378589,0.274545799,0.075375396,0.35605732,1.767857273
2167,PE-LD,0.003693415,0.003242691,0.001636651,2.68E-06,0.00150766,0.029330709,-0.162955555,-0.189365165,0.274931457,0.075587306,0.356951839,1.76764877
2168,PE-LD,0.004044194,0.003631813,0.001702632,2.90E-06,0.0017274,0.029362754,-0.175635952,-0.204272362,0.259210531,0.067190099,0.327623549,1.756857752
2169,PE-LD,0.003552367,0.003099249,0.001639891,2.69E-06,0.001509186,0.029480254,-0.145730457,-0.169889863,0.283548863,0.080399958,0.372382159,1.779805851
2170,PE-LD,0.003871573,0.003421229,0.001635716,2.68E-06,0.00150766,0.029347494,-0.174643023,-0.201787994,0.264559158,0.069991548,0.338856017,1.744156771
2171,PE-LD,0.003591374,0.003138924,0.001636938,2.68E-06,0.001506134,0.029590124,-0.148909707,-0.173544209,0.280859313,0.078881954,0.36763131,1.77806621
2172,PE-LD,0.003657837,0.003206067,0.001635389,2.67E-06,0.001504608,0.029396325,-0.163306573,-0.189819266,0.276989053,0.076722936,0.360770319,1.768645798
2173,PE-LD,0.003580976,0.003128243,0.00163745,2.68E-06,0.001506134,0.029570286,-0.153834867,-0.179300291,0.281909885,0.079473183,0.369644204,1.780863938
2174,PE-LD,0.003729771,0.00328084,0.001644209,2.70E-06,0.00153055,0.029486358,-0.166904609,-0.193617054,0.272715322,0.074373647,0.352699056,1.769105974
2175,PE-LD,0.003790249,0.003338827,0.001633106,2.67E-06,0.001500031,0.029297137,-0.170469017,-0.197530863,0.269071771,0.072399618,0.346506386,1.753272437
2176,PE-LD,0.004348888,0.003575352,0.002553481,6.52E-06,0.00182964,0.036788134,-0.193168504,-0.226525253,0.258678619,0.066914628,0.32484375,1.747068986
2177,PE-LD,0.005820714,0.00390954,0.005825759,3.39E-05,0.002118049,0.046201856,-0.193263384,-0.221288515,0.243874765,0.059474901,0.300273814,1.727749256
2178,PE-LD,0.00385741,0.00328084,0.002129311,4.53E-06,0.001576329,0.033896417,-0.163015648,-0.190511219,0.273376071,0.074734476,0.353686203,1.753214365
2179,PE-LD,0.003722597,0.003271684,0.001642873,2.70E-06,0.001524446,0.029321553,-0.16393077,-0.190756905,0.273580431,0.074846252,0.354574035,1.771736459
2180,PE-LD,0.003855404,0.003386132,0.001705711,2.91E-06,0.001583959,0.030374474,-0.162953686,-0.189096115,0.2755542,0.075930117,0.359067003,1.761543097
2181,PE-LD,0.003728442,0.003264054,0.001665391,2.77E-06,0.001541232,0.029391748,-0.162468136,-0.188937909,0.274490221,0.075344882,0.356491722,1.76506602
2182,PE-LD,0.004485525,0.003523469,0.003621464,1.31E-05,0.001698407,0.045716596,-0.179597312,-0.207868852,0.258927751,0.06704358,0.326230957,1.731964097
2183,PE-LD,0.004701388,0.003715742,0.003189943,1.02E-05,0.00194714,0.035817616,-0.187826877,-0.219144489,0.252321058,0.063665916,0.311293905,1.721797035
2184,PE-LD,0.003863876,0.003409022,0.001637505,2.68E-06,0.001512238,0.029326131,-0.18531926,-0.214321232,0.265750512,0.070623335,0.340926158,1.74855393
2185,PE-LD,0.003739844,0.003286944,0.00163865,2.69E-06,0.001510712,0.029310871,-0.166104084,-0.192728809,0.272506494,0.074259789,0.352638098,1.757436357
2186,PE-LD,0.003642239,0.003193859,0.001628761,2.65E-06,0.001501556,0.029213209,-0.160347548,-0.186560565,0.276728741,0.076578796,0.360157362,1.769255777
2187,PE-LD,0.003782494,0.003331197,0.001634905,2.67E-06,0.001503082,0.029400903,-0.172724566,-0.20008874,0.269916166,0.072854737,0.348131843,1.745913659
2188,PE-LD,0.003774721,0.003322041,0.001637525,2.68E-06,0.00150766,0.029503144,-0.170408675,-0.197621545,0.270537124,0.073190336,0.349106245,1.750746887
2189,PE-LD,0.003910384,0.003465483,0.001642346,2.70E-06,0.001521394,0.029771715,-0.182782966,-0.210895583,0.263006398,0.069172365,0.335751245,1.738119144
2190,PE-LD,0.003702511,0.00325032,0.001635291,2.67E-06,0.001503082,0.029529085,-0.162807375,-0.189030981,0.274253619,0.075215047,0.35577271,1.76516029
2191,PE-LD,0.003763089,0.003306781,0.001642739,2.70E-06,0.001519868,0.029303241,-0.16445919,-0.190819671,0.271121691,0.073506971,0.35025497,1.753308991
2192,PE-LD,0.00378553,0.003302204,0.001722578,2.97E-06,0.001585485,0.03023561,-0.169686864,-0.197444831,0.274015841,0.075084681,0.35739766,1.761920623
2193,PE-LD,0.003706372,0.003254898,0.001635563,2.68E-06,0.001503082,0.029501618,-0.161654394,-0.187806396,0.2738211,0.074977995,0.355003577,1.761722768
2194,PE-LD,0.003806975,0.003357138,0.001628625,2.65E-06,0.001496979,0.029335287,-0.173277172,-0.20046216,0.267163695,0.07137644,0.343011499,1.749552306
2195,PE-LD,0.003864274,0.003410548,0.001642726,2.70E-06,0.001524446,0.029492462,-0.175174674,-0.202823354,0.265408226,0.070441526,0.340248826,1.74891228
2196,PE-LD,0.003741336,0.003289996,0.00163389,2.67E-06,0.001504608,0.029338339,-0.167776562,-0.194623027,0.271510657,0.073718037,0.350529749,1.753603149
2197,PE-LD,0.003712666,0.003259476,0.001634769,2.67E-06,0.001503082,0.029294085,-0.162596294,-0.188700564,0.273457955,0.074779253,0.354349881,1.761211409
2198,PE-LD,0.003621485,0.003169444,0.001638601,2.69E-06,0.00150766,0.029498566,-0.152425971,-0.177479892,0.279047572,0.077867547,0.364339965,1.771346352
2199,PE-LD,0.003635758,0.003183178,0.00163971,2.69E-06,0.001510712,0.029443631,-0.154069708,-0.179307828,0.278389607,0.077500773,0.363243724,1.774375653
2200,SAN,0.021019994,0.020124519,0.003313748,1.10E-05,0.002923762,0.06908991,-0.433613516,-0.458319623,0.13973226,0.019525105,0.156549102,1.450363766
2201,SAN,0.021197163,0.020350363,0.003384726,1.15E-05,0.003027529,0.069474455,-0.434198883,-0.458741719,0.139174465,0.019369532,0.155846827,1.469263702
2202,SAN,0.023290812,0.022443997,0.003305651,1.09E-05,0.00293597,0.069407312,-0.445316561,-0.467929393,0.130943428,0.017146181,0.147827331,1.401514068
2203,SAN,0.021728754,0.020856986,0.003330217,1.11E-05,0.002923762,0.068876274,-0.437054251,-0.461208242,0.136695915,0.018685773,0.153550808,1.424981083
2204,SAN,0.022700146,0.021864127,0.00332188,1.10E-05,0.00293597,0.070060428,-0.440615732,-0.463764351,0.133439919,0.017806212,0.150621918,1.405783941
2205,SAN,0.021279231,0.02042361,0.003359067,1.13E-05,0.003027529,0.069395105,-0.432931837,-0.457411503,0.139179468,0.019370924,0.156266863,1.429836187
2206,SAN,0.021001994,0.020148935,0.003350779,1.12E-05,0.002990905,0.067307575,-0.430387296,-0.454960834,0.139777303,0.019537694,0.156781142,1.44992929
2207,SAN,0.020650698,0.019807117,0.003395306,1.15E-05,0.003015321,0.068778612,-0.426688425,-0.451710341,0.141726649,0.020086443,0.159052141,1.455688068
2208,SAN,0.022987299,0.022114387,0.003302625,1.09E-05,0.002911555,0.070145883,-0.440703583,-0.463615022,0.132600164,0.017582803,0.149920765,1.433491042
2209,SAN,0.021605092,0.020759324,0.003317935,1.10E-05,0.00293597,0.068265885,-0.435522924,-0.459678521,0.137233678,0.018833082,0.154198291,1.427536632
2210,SAN,0.020299881,0.019453092,0.003367468,1.13E-05,0.003009217,0.068534456,-0.425703425,-0.451175126,0.14327103,0.020526588,0.16075253,1.467568797
2211,SAN,0.021840664,0.020960752,0.003318897,1.10E-05,0.00293597,0.069108222,-0.435280372,-0.459154928,0.136675445,0.018680177,0.153777606,1.426082445
2212,SAN,0.022238871,0.021357505,0.003319144,1.10E-05,0.00293597,0.06952939,-0.437234033,-0.460754941,0.135387292,0.018329719,0.152688286,1.422318794
2213,SAN,0.020022208,0.019117378,0.003340167,1.12E-05,0.002972594,0.068113288,-0.423300555,-0.448850653,0.144147363,0.020778462,0.161375061,1.472120282
2214,SAN,0.020878268,0.020039065,0.003364653,1.13E-05,0.002972594,0.066355368,-0.429985455,-0.454657617,0.14026525,0.01967434,0.157439969,1.450298212
2215,SAN,0.021903522,0.021101141,0.003389801,1.15E-05,0.00304584,0.07191601,-0.437435633,-0.461380339,0.136770569,0.018706188,0.154160188,1.425142202
2216,SAN,0.021760205,0.020869194,0.003317767,1.10E-05,0.00293597,0.070463285,-0.433984782,-0.457864331,0.136841554,0.018725611,0.15384471,1.423398971
2217,SAN,0.019297394,0.018384911,0.003335358,1.11E-05,0.002954282,0.068418483,-0.419924255,-0.44619105,0.14762076,0.021791889,0.165247402,1.486814159
2218,SAN,0.019913695,0.019019716,0.003366244,1.13E-05,0.003015321,0.068784716,-0.423458076,-0.449149735,0.144680523,0.020932454,0.161890599,1.464940733
2219,SAN,0.020919949,0.02006348,0.0033603,1.13E-05,0.003009217,0.069236404,-0.430998659,-0.455908902,0.140733194,0.019805832,0.157899189,1.438530849
2220,SAN,0.020975229,0.020094,0.003319205,1.10E-05,0.002942074,0.068748093,-0.430485434,-0.455057957,0.139950671,0.01958619,0.157241775,1.465478258
2221,SAN,0.020903099,0.020032961,0.003348947,1.12E-05,0.003003113,0.068119392,-0.430713431,-0.455289671,0.140211038,0.019659135,0.157508612,1.466871549
2222,SAN,0.020646424,0.019794909,0.003357698,1.13E-05,0.002972594,0.068290301,-0.428350162,-0.453477606,0.141810891,0.020110329,0.159251713,1.442027287
2223,SAN,0.02024296,0.019343222,0.003368842,1.13E-05,0.003027529,0.06802173,-0.426093024,-0.451452462,0.143500755,0.020592467,0.160989043,1.468058399
2224,SAN,0.020631448,0.019746078,0.003325266,1.11E-05,0.002948178,0.068467314,-0.427940243,-0.452888501,0.141335295,0.019975666,0.15837852,1.448296259
2225,SAN,0.023575504,0.02273088,0.003334904,1.11E-05,0.00296649,0.069608741,-0.443178637,-0.465595731,0.130860597,0.017124496,0.148450875,1.373143687
2226,SAN,0.022815202,0.022004517,0.00339284,1.15E-05,0.003015321,0.072611854,-0.43803978,-0.460971111,0.132837287,0.017645745,0.149952804,1.38521225
2227,SAN,0.019202341,0.018293353,0.003314617,1.10E-05,0.002923762,0.067588354,-0.419363303,-0.445702109,0.147724154,0.021822426,0.165277578,1.488572898
2228,SAN,0.020704829,0.019819325,0.00332432,1.11E-05,0.00293597,0.069224196,-0.429452871,-0.454436637,0.141498843,0.020021922,0.158828709,1.448429166
2229,SAN,0.021681295,0.020814259,0.003336809,1.11E-05,0.00296649,0.068577184,-0.43452267,-0.458608768,0.137519814,0.018911699,0.15479388,1.431395002
2230,SAN,0.017857847,0.01693829,0.003378448,1.14E-05,0.002997009,0.069126534,-0.40351036,-0.430985938,0.154749133,0.023947294,0.17269533,1.524140337
2231,SAN,0.020108638,0.019202832,0.003316502,1.10E-05,0.002954282,0.067246536,-0.425230212,-0.450423031,0.142784559,0.02038743,0.159859361,1.446019535
2232,SAN,0.021391954,0.02050296,0.003334482,1.11E-05,0.002978697,0.068693158,-0.431542139,-0.45571361,0.138310055,0.019129671,0.155608315,1.451068923
2233,SAN,0.018888526,0.017982055,0.003349386,1.12E-05,0.002960386,0.068247574,-0.418283459,-0.445078458,0.149818277,0.022445516,0.167727185,1.488953436
2234,SAN,0.022728009,0.021870231,0.00331313,1.10E-05,0.002923762,0.073228346,-0.440135964,-0.463235292,0.133352276,0.017782829,0.150678314,1.406569159
2235,SAN,0.024852828,0.024006592,0.003321497,1.10E-05,0.002954282,0.071366661,-0.44732136,-0.468822787,0.12709114,0.016152158,0.144905283,1.370785072
2236,SAN,0.020510303,0.019630104,0.003342704,1.12E-05,0.002978697,0.069022768,-0.425374771,-0.450396214,0.142155327,0.020208137,0.159339349,1.443667535
2237,SAN,0.022471227,0.021400232,0.003919223,1.54E-05,0.003180126,0.068851859,-0.433127253,-0.456393616,0.134769252,0.018162751,0.15212396,1.424372068
2238,SAN,0.02162115,0.020728804,0.003295084,1.09E-05,0.002911555,0.068937313,-0.43633483,-0.460355059,0.137322582,0.018857491,0.154510688,1.43137818
2239,SAN,0.024934076,0.024079839,0.003329606,1.11E-05,0.002984801,0.070457181,-0.446456403,-0.467852619,0.126637595,0.01603708,0.144513743,1.373889606
2240,SAN,0.022406287,0.021589452,0.003389993,1.15E-05,0.002948178,0.072434841,-0.436714871,-0.460225645,0.1352295,0.018287018,0.152644743,1.420705187
2241,SAN,0.020128036,0.019257767,0.00333706,1.11E-05,0.00296649,0.068009522,-0.425175342,-0.450511944,0.143502847,0.020593067,0.160756257,1.462023409
2242,SAN,0.018141118,0.01723738,0.003322823,1.10E-05,0.002923762,0.068577184,-0.40859988,-0.435843792,0.152856176,0.023365011,0.170684841,1.508287511
2243,SAN,0.021636269,0.020783739,0.003326282,1.11E-05,0.002948178,0.069034975,-0.427696386,-0.451431962,0.136906405,0.018743364,0.153876753,1.437806754
2244,SAN,0.022103155,0.021204908,0.00331538,1.10E-05,0.00293597,0.0687603,-0.436546816,-0.460166467,0.13579146,0.018439321,0.152983815,1.423991503
2245,SAN,0.021309112,0.020179454,0.004927025,2.43E-05,0.002997009,0.118470366,-0.430179096,-0.45454547,0.139223436,0.019383165,0.156629653,1.445691021
2246,SAN,0.019653551,0.018787768,0.003356696,1.13E-05,0.002978697,0.068632119,-0.419816943,-0.445676931,0.145894314,0.021285151,0.163426818,1.464347674
2247,SAN,0.021620122,0.020734908,0.003325582,1.11E-05,0.002942074,0.068925105,-0.433587906,-0.457577529,0.137654855,0.018948859,0.154928946,1.444960752
2248,SAN,0.022299778,0.021461271,0.0033543,1.13E-05,0.00296649,0.069303546,-0.436570885,-0.460010453,0.134912043,0.018201259,0.152160223,1.407686918
2249,SAN,0.021867155,0.021027895,0.003364726,1.13E-05,0.002990905,0.07235549,-0.435098093,-0.458987256,0.136724417,0.018693566,0.154056338,1.433216364
2250,SAN,0.026836472,0.02530672,0.00559233,3.13E-05,0.00326558,0.101770128,-0.453243133,-0.473779808,0.123241383,0.015188439,0.142624614,1.357490176
2251,SAN,0.026549483,0.025044253,0.005453348,2.97E-05,0.003253372,0.098498444,-0.453589875,-0.474217201,0.123646856,0.015288545,0.142778687,1.358644663
2252,SAN,0.026371177,0.024885552,0.005365538,2.88E-05,0.003271684,0.096490264,-0.452701195,-0.473517801,0.124303598,0.015451384,0.143429795,1.35850908
2253,SAN,0.026213104,0.024739059,0.005283347,2.79E-05,0.003283892,0.094256241,-0.451972266,-0.472884478,0.124889518,0.015597392,0.144001584,1.362557838
2254,SAN,0.026050402,0.024598669,0.005202323,2.71E-05,0.003289996,0.093047671,-0.451393455,-0.472503051,0.125392752,0.015723342,0.144407842,1.370427357
2255,SAN,0.025889518,0.024452176,0.005129472,2.63E-05,0.003277788,0.09182079,-0.451092124,-0.472242981,0.125689303,0.015797801,0.144626623,1.366787939
2256,SAN,0.025733166,0.024311787,0.00506113,2.56E-05,0.003289996,0.088622352,-0.450451133,-0.471592443,0.12607146,0.015894013,0.144905787,1.380512884
2257,SAN,0.025581143,0.024171397,0.004997477,2.50E-05,0.003283892,0.087297809,-0.450477866,-0.471893489,0.126543218,0.016013186,0.145310074,1.390488082
2258,SAN,0.025399603,0.024006592,0.004923271,2.42E-05,0.003259476,0.086540927,-0.450828771,-0.472195574,0.126490466,0.015999838,0.145174126,1.376903417
2259,SAN,0.025284929,0.023902826,0.004874923,2.38E-05,0.003253372,0.084947812,-0.45120367,-0.472620945,0.126591935,0.016025518,0.145211368,1.369252425
2260,SAN,0.025098047,0.023731917,0.004799834,2.30E-05,0.003271684,0.082152231,-0.449899186,-0.47155768,0.127583276,0.016277492,0.146213831,1.388911685
2261,SAN,0.033394782,0.032582555,0.003275141,1.07E-05,0.002911555,0.063602515,-0.462266592,-0.479323667,0.109767136,0.012048824,0.131047132,1.246007899
2262,SAN,0.032634252,0.031813465,0.003280671,1.08E-05,0.002911555,0.063474333,-0.461770852,-0.479158092,0.110966182,0.012313494,0.131995652,1.251222832
2263,SAN,0.032104647,0.031282427,0.003279949,1.08E-05,0.002911555,0.063236282,-0.461716779,-0.479304584,0.111719023,0.01248114,0.132515882,1.26385825
2264,SAN,0.031549639,0.030720869,0.003281705,1.08E-05,0.002917659,0.063382775,-0.461699216,-0.479494999,0.112525088,0.012661895,0.13303205,1.268878865
2265,SAN,0.030985074,0.030153208,0.003286396,1.08E-05,0.002923762,0.062815113,-0.461102731,-0.47922105,0.113531574,0.012889418,0.133842531,1.273891302
2266,SAN,0.030562561,0.029725935,0.003279578,1.08E-05,0.002911555,0.063700177,-0.460676831,-0.4789469,0.11408451,0.013015275,0.134163658,1.284004867
2267,SAN,0.030093973,0.02926204,0.003272126,1.07E-05,0.002911555,0.063803943,-0.461427451,-0.479882673,0.114769377,0.01317201,0.134703436,1.277560389
2268,SAN,0.029768609,0.028926326,0.003278885,1.08E-05,0.002917659,0.063388879,-0.461260964,-0.479920574,0.11548676,0.013337192,0.135258009,1.2929354
2269,SAN,0.029471,0.028627236,0.003284114,1.08E-05,0.002917659,0.063181347,-0.460748957,-0.479518057,0.116052588,0.013468203,0.135680073,1.303466966
2270,SAN,0.029221451,0.028370872,0.003289155,1.08E-05,0.002923762,0.063816151,-0.459966309,-0.478901661,0.116662283,0.013610088,0.136256642,1.306189343
2271,SAN,0.028983848,0.028138924,0.003291855,1.08E-05,0.002929866,0.063669658,-0.459893479,-0.478987752,0.117141987,0.013722245,0.136658297,1.312691541
2272,SAN,0.028749928,0.027900873,0.003292916,1.08E-05,0.002923762,0.06442654,-0.459554741,-0.478752286,0.117658152,0.013843441,0.137041845,1.306492008
2273,SAN,0.02851902,0.027668925,0.003290616,1.08E-05,0.002929866,0.063541476,-0.459216885,-0.478553796,0.118074214,0.01394152,0.137434137,1.308422623
2274,SAN,0.028234508,0.027388146,0.003267835,1.07E-05,0.002905451,0.062699139,-0.460081561,-0.479478021,0.118217563,0.013975392,0.137296395,1.319162652
2275,SAN,0.027988266,0.027137887,0.003281128,1.08E-05,0.002917659,0.063260697,-0.459436396,-0.479030753,0.118934345,0.014145379,0.137971736,1.324764328
2276,SAN,0.027826309,0.026966978,0.003291996,1.08E-05,0.002929866,0.063065373,-0.458756434,-0.478440862,0.119540682,0.014289975,0.138544424,1.323401087
2277,SAN,0.02757478,0.026716719,0.003298026,1.09E-05,0.00293597,0.063156931,-0.457770438,-0.47767218,0.120180982,0.014443469,0.139122547,1.329344241
